"","site_no","Date","agency_cd","PRCP","SNOW","SNWD"
"2574","US1CASB0011",2016-04-09,"NOAA",99,NA,NA
"2575","US1CASB0001",2016-04-10,"NOAA",23,NA,NA
"2576","US1CASB0011",2016-04-10,"NOAA",20,NA,NA
"2577","US1CASB0001",2016-04-11,"NOAA",13,NA,NA
"2578","US1CASB0011",2016-04-11,"NOAA",15,NA,NA
"2579","US1CASB0001",2016-04-12,"NOAA",0,0,NA
"2580","US1CASB0011",2016-04-12,"NOAA",0,0,NA
"2581","US1CASB0001",2016-04-13,"NOAA",0,0,NA
"2582","US1CASB0011",2016-04-13,"NOAA",0,0,NA
"2583","US1CASB0001",2016-04-14,"NOAA",0,0,NA
"2584","US1CASB0011",2016-04-14,"NOAA",0,0,NA
"2585","US1CASB0001",2016-04-15,"NOAA",0,0,NA
"2586","US1CASB0011",2016-04-15,"NOAA",0,0,NA
"2587","US1CASB0001",2016-04-16,"NOAA",0,0,NA
"2588","US1CASB0011",2016-04-16,"NOAA",0,0,NA
"2589","US1CASB0001",2016-04-17,"NOAA",0,0,NA
"2590","US1CASB0011",2016-04-17,"NOAA",0,0,NA
"2591","US1CASB0001",2016-04-18,"NOAA",0,0,NA
"2592","US1CASB0011",2016-04-18,"NOAA",0,0,NA
"2593","US1CASB0001",2016-04-19,"NOAA",0,0,NA
"2594","US1CASB0011",2016-04-19,"NOAA",0,0,NA
"2595","US1CASB0001",2016-04-20,"NOAA",0,NA,NA
"2596","US1CASB0011",2016-04-20,"NOAA",0,NA,NA
"2597","US1CASB0001",2016-04-21,"NOAA",0,NA,NA
"2598","US1CASB0011",2016-04-21,"NOAA",0,NA,NA
"2599","US1CASB0001",2016-04-22,"NOAA",0,NA,NA
"2600","US1CASB0011",2016-04-22,"NOAA",0,NA,NA
"2601","US1CASB0001",2016-04-23,"NOAA",0,NA,NA
"2602","US1CASB0011",2016-04-23,"NOAA",0,NA,NA
"2603","US1CASB0001",2016-04-24,"NOAA",0,NA,NA
"2604","US1CASB0011",2016-04-24,"NOAA",0,NA,NA
"2605","US1CASB0001",2016-04-25,"NOAA",0,NA,NA
"2606","US1CASB0011",2016-04-25,"NOAA",0,NA,NA
"2607","US1CASB0001",2016-04-26,"NOAA",0,NA,NA
"2608","US1CASB0011",2016-04-26,"NOAA",0,0,NA
"2609","US1CASB0001",2016-04-27,"NOAA",0,0,NA
"2610","US1CASB0011",2016-04-27,"NOAA",0,0,NA
"2611","US1CASB0001",2016-04-28,"NOAA",0,0,NA
"2612","US1CASB0011",2016-04-28,"NOAA",0,0,NA
"2613","US1CASB0001",2016-04-29,"NOAA",0,0,NA
"2614","US1CASB0011",2016-04-29,"NOAA",0,0,NA
"2615","US1CASB0001",2016-04-30,"NOAA",0,0,NA
"2616","US1CASB0011",2016-04-30,"NOAA",0,0,NA
"2617","US1CASB0001",2016-05-01,"NOAA",0,0,NA
"2618","US1CASB0011",2016-05-01,"NOAA",0,0,NA
"2619","US1CASB0001",2016-05-02,"NOAA",0,0,NA
"2620","US1CASB0011",2016-05-02,"NOAA",0,0,NA
"2621","US1CASB0001",2016-05-03,"NOAA",0,0,NA
"2622","US1CASB0011",2016-05-03,"NOAA",0,0,NA
"2623","US1CASB0001",2016-05-04,"NOAA",0,0,NA
"2624","US1CASB0011",2016-05-04,"NOAA",0,0,NA
"2625","US1CASB0001",2016-05-05,"NOAA",0,0,NA
"2626","US1CASB0011",2016-05-05,"NOAA",0,0,NA
"2627","US1CASB0001",2016-05-06,"NOAA",0,0,NA
"2628","US1CASB0011",2016-05-06,"NOAA",0,0,NA
"2629","US1CASB0001",2016-05-07,"NOAA",0,0,NA
"2630","US1CASB0011",2016-05-07,"NOAA",0,0,NA
"2631","US1CASB0001",2016-05-08,"NOAA",0,0,NA
"2632","US1CASB0011",2016-05-08,"NOAA",0,0,NA
"2633","US1CASB0001",2016-05-09,"NOAA",0,NA,NA
"2634","US1CASB0011",2016-05-09,"NOAA",0,NA,NA
"2635","US1CASB0001",2016-05-10,"NOAA",0,NA,NA
"2636","US1CASB0011",2016-05-10,"NOAA",0,NA,NA
"2637","US1CASB0001",2016-05-11,"NOAA",0,NA,NA
"2638","US1CASB0011",2016-05-11,"NOAA",0,NA,NA
"2639","US1CASB0001",2016-05-12,"NOAA",0,NA,NA
"2640","US1CASB0011",2016-05-12,"NOAA",0,NA,NA
"2641","US1CASB0001",2016-05-13,"NOAA",0,NA,NA
"2642","US1CASB0011",2016-05-13,"NOAA",0,NA,NA
"2643","US1CASB0001",2016-05-14,"NOAA",0,NA,NA
"2644","US1CASB0011",2016-05-14,"NOAA",0,NA,NA
"2645","US1CASB0001",2016-05-15,"NOAA",0,NA,NA
"2646","US1CASB0011",2016-05-15,"NOAA",0,NA,NA
"2647","US1CASB0001",2016-05-16,"NOAA",0,NA,NA
"2648","US1CASB0011",2016-05-16,"NOAA",0,NA,NA
"2649","US1CASB0001",2016-05-17,"NOAA",0,NA,NA
"2650","US1CASB0011",2016-05-17,"NOAA",0,NA,NA
"2651","US1CASB0001",2016-05-18,"NOAA",0,NA,NA
"2652","US1CASB0011",2016-05-18,"NOAA",0,NA,NA
"2653","US1CASB0001",2016-05-19,"NOAA",0,NA,NA
"2654","US1CASB0011",2016-05-19,"NOAA",0,NA,NA
"2655","US1CASB0001",2016-05-20,"NOAA",0,NA,NA
"2656","US1CASB0011",2016-05-20,"NOAA",0,NA,NA
"2657","US1CASB0001",2016-05-21,"NOAA",0,NA,NA
"2658","US1CASB0011",2016-05-21,"NOAA",0,NA,NA
"2659","US1CASB0001",2016-05-22,"NOAA",0,NA,NA
"2660","US1CASB0011",2016-05-22,"NOAA",0,NA,NA
"2661","US1CASB0001",2016-05-23,"NOAA",0,NA,NA
"2662","US1CASB0011",2016-05-23,"NOAA",0,NA,NA
"2663","US1CASB0001",2016-05-24,"NOAA",0,NA,NA
"2664","US1CASB0011",2016-05-24,"NOAA",0,NA,NA
"2665","US1CASB0001",2016-05-25,"NOAA",0,NA,NA
"2666","US1CASB0011",2016-05-25,"NOAA",0,NA,NA
"2667","US1CASB0001",2016-05-26,"NOAA",0,NA,NA
"2668","US1CASB0011",2016-05-26,"NOAA",0,NA,NA
"2669","US1CASB0001",2016-05-27,"NOAA",0,NA,NA
"2670","US1CASB0011",2016-05-27,"NOAA",0,NA,NA
"2671","US1CASB0001",2016-05-28,"NOAA",0,NA,NA
"2672","US1CASB0011",2016-05-28,"NOAA",0,NA,NA
"2673","US1CASB0001",2016-05-29,"NOAA",15,NA,NA
"2674","US1CASB0011",2016-05-29,"NOAA",13,NA,NA
"2675","US1CASB0001",2016-05-30,"NOAA",0,NA,NA
"2676","US1CASB0011",2016-05-30,"NOAA",0,NA,NA
"2677","US1CASB0001",2016-05-31,"NOAA",0,NA,NA
"2678","US1CASB0011",2016-05-31,"NOAA",0,NA,NA
"2679","US1CASB0001",2016-06-01,"NOAA",0,NA,NA
"2680","US1CASB0011",2016-06-01,"NOAA",0,NA,NA
"2681","US1CASB0001",2016-06-02,"NOAA",0,NA,NA
"2682","US1CASB0011",2016-06-02,"NOAA",0,NA,NA
"2683","US1CASB0001",2016-06-03,"NOAA",0,NA,NA
"2684","US1CASB0011",2016-06-03,"NOAA",0,NA,NA
"2685","US1CASB0001",2016-06-04,"NOAA",0,NA,NA
"2686","US1CASB0011",2016-06-04,"NOAA",NA,NA,NA
"2687","US1CASB0001",2016-06-05,"NOAA",0,NA,NA
"2688","US1CASB0011",2016-06-05,"NOAA",0,NA,NA
"2689","US1CASB0001",2016-06-06,"NOAA",0,NA,NA
"2690","US1CASB0011",2016-06-06,"NOAA",0,NA,NA
"2691","US1CASB0001",2016-06-07,"NOAA",0,NA,NA
"2692","US1CASB0011",2016-06-07,"NOAA",0,NA,NA
"2693","US1CASB0001",2016-06-08,"NOAA",0,NA,NA
"2694","US1CASB0011",2016-06-08,"NOAA",0,NA,NA
"2695","US1CASB0001",2016-06-09,"NOAA",0,NA,NA
"2696","US1CASB0011",2016-06-09,"NOAA",0,NA,NA
"2697","US1CASB0001",2016-06-10,"NOAA",0,NA,NA
"2698","US1CASB0011",2016-06-10,"NOAA",0,NA,NA
"2699","US1CASB0001",2016-06-11,"NOAA",0,NA,NA
"2700","US1CASB0011",2016-06-11,"NOAA",0,NA,NA
"2701","US1CASB0001",2016-06-12,"NOAA",0,0,NA
"2702","US1CASB0011",2016-06-12,"NOAA",0,0,NA
"2703","US1CASB0001",2016-06-13,"NOAA",0,0,NA
"2704","US1CASB0011",2016-06-13,"NOAA",0,0,NA
"2705","US1CASB0001",2016-06-14,"NOAA",0,0,NA
"2706","US1CASB0011",2016-06-14,"NOAA",0,0,NA
"2707","US1CASB0001",2016-06-15,"NOAA",0,0,NA
"2708","US1CASB0011",2016-06-15,"NOAA",0,0,NA
"2709","US1CASB0001",2016-06-16,"NOAA",0,0,NA
"2710","US1CASB0011",2016-06-16,"NOAA",0,0,NA
"2711","US1CASB0001",2016-06-17,"NOAA",0,0,NA
"2712","US1CASB0011",2016-06-17,"NOAA",0,0,NA
"2713","US1CASB0001",2016-06-18,"NOAA",0,0,NA
"2714","US1CASB0011",2016-06-18,"NOAA",NA,NA,NA
"2715","US1CASB0001",2016-06-19,"NOAA",0,0,NA
"2716","US1CASB0011",2016-06-19,"NOAA",0,0,NA
"2717","US1CASB0001",2016-06-20,"NOAA",0,0,NA
"2718","US1CASB0011",2016-06-20,"NOAA",0,0,NA
"2719","US1CASB0001",2016-06-21,"NOAA",0,0,NA
"2720","US1CASB0011",2016-06-21,"NOAA",0,0,NA
"2721","US1CASB0001",2016-06-22,"NOAA",0,0,NA
"2722","US1CASB0011",2016-06-22,"NOAA",0,0,NA
"2723","US1CASB0001",2016-06-23,"NOAA",0,0,NA
"2724","US1CASB0011",2016-06-23,"NOAA",0,0,NA
"2725","US1CASB0001",2016-06-24,"NOAA",0,0,NA
"2726","US1CASB0011",2016-06-24,"NOAA",0,0,NA
"2727","US1CASB0001",2016-06-25,"NOAA",0,0,NA
"2728","US1CASB0011",2016-06-25,"NOAA",0,0,NA
"2729","US1CASB0001",2016-06-26,"NOAA",0,0,NA
"2730","US1CASB0011",2016-06-26,"NOAA",0,0,NA
"2731","US1CASB0001",2016-06-27,"NOAA",0,0,NA
"2732","US1CASB0011",2016-06-27,"NOAA",0,0,NA
"2733","US1CASB0001",2016-06-28,"NOAA",0,0,NA
"2734","US1CASB0011",2016-06-28,"NOAA",0,0,NA
"2735","US1CASB0001",2016-06-29,"NOAA",0,0,NA
"2736","US1CASB0011",2016-06-29,"NOAA",0,0,NA
"2737","US1CASB0001",2016-06-30,"NOAA",0,0,NA
"2738","US1CASB0011",2016-06-30,"NOAA",0,0,NA
"2739","US1CASB0001",2016-07-01,"NOAA",0,0,NA
"2740","US1CASB0011",2016-07-01,"NOAA",0,0,NA
"2741","US1CASB0001",2016-07-02,"NOAA",0,0,NA
"2742","US1CASB0011",2016-07-02,"NOAA",0,0,NA
"2743","US1CASB0001",2016-07-03,"NOAA",0,0,NA
"2744","US1CASB0011",2016-07-03,"NOAA",0,0,NA
"2745","US1CASB0001",2016-07-04,"NOAA",0,0,NA
"2746","US1CASB0011",2016-07-04,"NOAA",0,0,NA
"2747","US1CASB0001",2016-07-05,"NOAA",0,0,NA
"2748","US1CASB0011",2016-07-05,"NOAA",0,0,NA
"2749","US1CASB0001",2016-07-06,"NOAA",0,0,NA
"2750","US1CASB0011",2016-07-06,"NOAA",0,0,NA
"2751","US1CASB0001",2016-07-07,"NOAA",0,0,NA
"2752","US1CASB0011",2016-07-07,"NOAA",0,0,NA
"2753","US1CASB0001",2016-07-08,"NOAA",0,0,NA
"2754","US1CASB0011",2016-07-08,"NOAA",0,0,NA
"2755","US1CASB0001",2016-07-09,"NOAA",0,0,NA
"2756","US1CASB0011",2016-07-09,"NOAA",0,0,NA
"2757","US1CASB0001",2016-07-10,"NOAA",0,0,NA
"2758","US1CASB0011",2016-07-10,"NOAA",0,0,NA
"2759","US1CASB0001",2016-07-11,"NOAA",0,0,NA
"2760","US1CASB0011",2016-07-11,"NOAA",0,0,NA
"2761","US1CASB0001",2016-07-12,"NOAA",0,NA,NA
"2762","US1CASB0011",2016-07-12,"NOAA",0,0,NA
"2763","US1CASB0001",2016-07-13,"NOAA",0,0,NA
"2764","US1CASB0011",2016-07-13,"NOAA",0,0,NA
"2765","US1CASB0001",2016-07-14,"NOAA",0,0,NA
"2766","US1CASB0011",2016-07-14,"NOAA",0,0,NA
"2767","US1CASB0001",2016-07-15,"NOAA",0,0,NA
"2768","US1CASB0011",2016-07-15,"NOAA",0,0,NA
"2769","US1CASB0001",2016-07-16,"NOAA",0,0,NA
"2770","US1CASB0011",2016-07-16,"NOAA",0,0,NA
"2771","US1CASB0001",2016-07-17,"NOAA",0,0,NA
"2772","US1CASB0011",2016-07-17,"NOAA",0,0,NA
"2773","US1CASB0001",2016-07-18,"NOAA",0,0,NA
"2774","US1CASB0011",2016-07-18,"NOAA",0,0,NA
"2775","US1CASB0001",2016-07-19,"NOAA",0,0,NA
"2776","US1CASB0011",2016-07-19,"NOAA",0,0,NA
"2777","US1CASB0001",2016-07-20,"NOAA",0,0,NA
"2778","US1CASB0011",2016-07-20,"NOAA",0,0,NA
"2779","US1CASB0001",2016-07-21,"NOAA",0,0,NA
"2780","US1CASB0011",2016-07-21,"NOAA",0,0,NA
"2781","US1CASB0001",2016-07-22,"NOAA",0,0,NA
"2782","US1CASB0011",2016-07-22,"NOAA",0,0,NA
"2783","US1CASB0001",2016-07-23,"NOAA",0,0,NA
"2784","US1CASB0011",2016-07-23,"NOAA",0,0,NA
"2785","US1CASB0001",2016-07-24,"NOAA",0,0,NA
"2786","US1CASB0011",2016-07-24,"NOAA",0,0,NA
"2787","US1CASB0001",2016-07-25,"NOAA",0,0,NA
"2788","US1CASB0011",2016-07-25,"NOAA",0,0,NA
"2789","US1CASB0001",2016-07-26,"NOAA",0,0,NA
"2790","US1CASB0011",2016-07-26,"NOAA",0,0,NA
"2791","US1CASB0001",2016-07-27,"NOAA",0,0,NA
"2792","US1CASB0011",2016-07-27,"NOAA",0,0,NA
"2793","US1CASB0001",2016-07-28,"NOAA",0,0,NA
"2794","US1CASB0011",2016-07-28,"NOAA",0,0,NA
"2795","US1CASB0001",2016-07-29,"NOAA",0,0,NA
"2796","US1CASB0011",2016-07-29,"NOAA",0,0,NA
"2797","US1CASB0001",2016-07-30,"NOAA",0,0,NA
"2798","US1CASB0011",2016-07-30,"NOAA",0,0,NA
"2799","US1CASB0001",2016-07-31,"NOAA",0,0,NA
"2800","US1CASB0011",2016-07-31,"NOAA",0,0,NA
"2801","US1CASB0001",2016-08-01,"NOAA",0,0,NA
"2802","US1CASB0011",2016-08-01,"NOAA",0,0,NA
"2803","US1CASB0001",2016-08-02,"NOAA",0,0,NA
"2804","US1CASB0011",2016-08-02,"NOAA",0,0,NA
"2805","US1CASB0001",2016-08-03,"NOAA",0,0,NA
"2806","US1CASB0011",2016-08-03,"NOAA",0,0,NA
"2807","US1CASB0001",2016-08-04,"NOAA",0,0,NA
"2808","US1CASB0011",2016-08-04,"NOAA",0,0,NA
"2809","US1CASB0001",2016-08-05,"NOAA",0,0,NA
"2810","US1CASB0011",2016-08-05,"NOAA",0,0,NA
"2811","US1CASB0001",2016-08-06,"NOAA",0,0,NA
"2812","US1CASB0011",2016-08-06,"NOAA",0,0,NA
"2813","US1CASB0001",2016-08-07,"NOAA",0,0,NA
"2814","US1CASB0011",2016-08-07,"NOAA",0,0,NA
"2815","US1CASB0001",2016-08-08,"NOAA",0,0,NA
"2816","US1CASB0011",2016-08-08,"NOAA",0,0,NA
"2817","US1CASB0001",2016-08-09,"NOAA",0,0,NA
"2818","US1CASB0011",2016-08-09,"NOAA",0,0,NA
"2819","US1CASB0001",2016-08-10,"NOAA",0,0,NA
"2820","US1CASB0011",2016-08-10,"NOAA",0,0,NA
"2821","US1CASB0001",2016-08-11,"NOAA",0,0,NA
"2822","US1CASB0011",2016-08-11,"NOAA",0,0,NA
"2823","US1CASB0001",2016-08-12,"NOAA",0,0,NA
"2824","US1CASB0011",2016-08-12,"NOAA",0,0,NA
"2825","US1CASB0001",2016-08-13,"NOAA",0,0,NA
"2826","US1CASB0011",2016-08-13,"NOAA",0,0,NA
"2827","US1CASB0001",2016-08-14,"NOAA",0,0,NA
"2828","US1CASB0011",2016-08-14,"NOAA",0,0,NA
"2829","US1CASB0001",2016-08-15,"NOAA",0,0,NA
"2830","US1CASB0011",2016-08-15,"NOAA",0,0,NA
"2831","US1CASB0001",2016-08-16,"NOAA",0,0,NA
"2832","US1CASB0011",2016-08-16,"NOAA",0,0,NA
"2833","US1CASB0001",2016-08-17,"NOAA",0,0,NA
"2834","US1CASB0011",2016-08-17,"NOAA",0,0,NA
"2835","US1CASB0001",2016-08-18,"NOAA",0,0,NA
"2836","US1CASB0011",2016-08-18,"NOAA",0,0,NA
"2837","US1CASB0001",2016-08-19,"NOAA",0,0,NA
"2838","US1CASB0011",2016-08-19,"NOAA",0,0,NA
"2839","US1CASB0001",2016-08-20,"NOAA",0,0,NA
"2840","US1CASB0011",2016-08-20,"NOAA",0,0,NA
"2841","US1CASB0001",2016-08-21,"NOAA",0,0,NA
"2842","US1CASB0011",2016-08-21,"NOAA",0,0,NA
"2843","US1CASB0001",2016-08-22,"NOAA",0,0,NA
"2844","US1CASB0011",2016-08-22,"NOAA",0,0,NA
"2845","US1CASB0001",2016-08-23,"NOAA",0,0,NA
"2846","US1CASB0011",2016-08-23,"NOAA",0,0,NA
"2847","US1CASB0001",2016-08-24,"NOAA",0,0,NA
"2848","US1CASB0011",2016-08-24,"NOAA",0,0,NA
"2849","US1CASB0001",2016-08-25,"NOAA",0,0,NA
"2850","US1CASB0011",2016-08-25,"NOAA",0,0,NA
"2851","US1CASB0001",2016-08-26,"NOAA",0,0,NA
"2852","US1CASB0011",2016-08-26,"NOAA",0,0,NA
"2853","US1CASB0001",2016-08-27,"NOAA",0,NA,NA
"2854","US1CASB0011",2016-08-27,"NOAA",0,0,NA
"2855","US1CASB0001",2016-08-28,"NOAA",0,0,NA
"2856","US1CASB0011",2016-08-28,"NOAA",0,0,NA
"2857","US1CASB0001",2016-08-29,"NOAA",0,0,NA
"2858","US1CASB0011",2016-08-29,"NOAA",NA,NA,NA
"2859","US1CASB0001",2016-08-30,"NOAA",0,0,NA
"2860","US1CASB0011",2016-08-30,"NOAA",NA,NA,NA
"2861","US1CASB0001",2016-08-31,"NOAA",0,0,NA
"2862","US1CASB0011",2016-08-31,"NOAA",NA,NA,NA
"2863","US1CASB0001",2016-09-01,"NOAA",0,0,NA
"2864","US1CASB0011",2016-09-01,"NOAA",0,0,NA
"2865","US1CASB0001",2016-09-02,"NOAA",0,0,NA
"2866","US1CASB0011",2016-09-02,"NOAA",0,0,NA
"2867","US1CASB0001",2016-09-03,"NOAA",0,0,NA
"2868","US1CASB0011",2016-09-03,"NOAA",0,0,NA
"2869","US1CASB0001",2016-09-04,"NOAA",0,0,NA
"2870","US1CASB0011",2016-09-04,"NOAA",0,0,NA
"2871","US1CASB0001",2016-09-05,"NOAA",0,0,NA
"2872","US1CASB0011",2016-09-05,"NOAA",0,0,NA
"2873","US1CASB0001",2016-09-06,"NOAA",0,0,NA
"2874","US1CASB0011",2016-09-06,"NOAA",0,0,NA
"2875","US1CASB0001",2016-09-07,"NOAA",0,0,NA
"2876","US1CASB0011",2016-09-07,"NOAA",0,0,NA
"2877","US1CASB0001",2016-09-08,"NOAA",0,0,NA
"2878","US1CASB0011",2016-09-08,"NOAA",0,0,NA
"2879","US1CASB0001",2016-09-09,"NOAA",0,0,NA
"2880","US1CASB0011",2016-09-09,"NOAA",0,0,NA
"2881","US1CASB0001",2016-09-10,"NOAA",0,0,NA
"2882","US1CASB0011",2016-09-10,"NOAA",0,0,NA
"2883","US1CASB0001",2016-09-11,"NOAA",0,0,NA
"2884","US1CASB0011",2016-09-11,"NOAA",0,0,NA
"2885","US1CASB0001",2016-09-12,"NOAA",0,0,NA
"2886","US1CASB0011",2016-09-12,"NOAA",0,0,NA
"2887","US1CASB0001",2016-09-13,"NOAA",0,0,NA
"2888","US1CASB0011",2016-09-13,"NOAA",0,0,NA
"2889","US1CASB0001",2016-09-14,"NOAA",0,0,NA
"2890","US1CASB0011",2016-09-14,"NOAA",0,0,NA
"2891","US1CASB0001",2016-09-15,"NOAA",0,0,NA
"2892","US1CASB0011",2016-09-15,"NOAA",0,0,NA
"2893","US1CASB0001",2016-09-16,"NOAA",0,0,NA
"2894","US1CASB0011",2016-09-16,"NOAA",0,0,NA
"2895","US1CASB0001",2016-09-17,"NOAA",0,0,NA
"2896","US1CASB0011",2016-09-17,"NOAA",0,0,NA
"2897","US1CASB0001",2016-09-18,"NOAA",0,0,NA
"2898","US1CASB0011",2016-09-18,"NOAA",0,0,NA
"2899","US1CASB0001",2016-09-19,"NOAA",0,0,NA
"2900","US1CASB0011",2016-09-19,"NOAA",0,0,NA
"2901","US1CASB0001",2016-09-20,"NOAA",0,0,NA
"2902","US1CASB0011",2016-09-20,"NOAA",0,0,NA
"2903","US1CASB0001",2016-09-21,"NOAA",0,0,NA
"2904","US1CASB0011",2016-09-21,"NOAA",0,0,NA
"2905","US1CASB0001",2016-09-22,"NOAA",0,0,NA
"2906","US1CASB0011",2016-09-22,"NOAA",0,0,NA
"2907","US1CASB0001",2016-09-23,"NOAA",0,0,NA
"2908","US1CASB0011",2016-09-23,"NOAA",0,0,NA
"2909","US1CASB0001",2016-09-24,"NOAA",0,0,NA
"2910","US1CASB0011",2016-09-24,"NOAA",0,0,NA
"2911","US1CASB0001",2016-09-25,"NOAA",0,0,NA
"2912","US1CASB0011",2016-09-25,"NOAA",0,0,NA
"2913","US1CASB0001",2016-09-26,"NOAA",0,0,NA
"2914","US1CASB0011",2016-09-26,"NOAA",0,0,NA
"2915","US1CASB0001",2016-09-27,"NOAA",0,0,NA
"2916","US1CASB0011",2016-09-27,"NOAA",NA,NA,NA
"2917","US1CASB0001",2016-09-28,"NOAA",0,0,NA
"2918","US1CASB0011",2016-09-28,"NOAA",NA,NA,NA
"2919","US1CASB0001",2016-09-29,"NOAA",0,0,NA
"2920","US1CASB0011",2016-09-29,"NOAA",NA,NA,NA
"2921","US1CASB0001",2016-09-30,"NOAA",0,0,NA
"2922","US1CASB0011",2016-09-30,"NOAA",NA,NA,NA
"2923","US1CASB0001",2016-10-01,"NOAA",0,0,NA
"2924","US1CASB0011",2016-10-01,"NOAA",0,0,NA
"2925","US1CASB0001",2016-10-02,"NOAA",0,0,NA
"2926","US1CASB0011",2016-10-02,"NOAA",0,0,NA
"2927","US1CASB0001",2016-10-03,"NOAA",0,0,NA
"2928","US1CASB0011",2016-10-03,"NOAA",0,0,NA
"2929","US1CASB0001",2016-10-04,"NOAA",0,0,NA
"2930","US1CASB0011",2016-10-04,"NOAA",0,0,NA
"2931","US1CASB0001",2016-10-05,"NOAA",0,0,NA
"2932","US1CASB0011",2016-10-05,"NOAA",0,0,NA
"2933","US1CASB0001",2016-10-06,"NOAA",0,0,NA
"2934","US1CASB0011",2016-10-06,"NOAA",0,0,NA
"2935","US1CASB0001",2016-10-07,"NOAA",0,0,NA
"2936","US1CASB0011",2016-10-07,"NOAA",0,0,NA
"2937","US1CASB0001",2016-10-08,"NOAA",0,0,NA
"2938","US1CASB0011",2016-10-08,"NOAA",0,0,NA
"2939","US1CASB0001",2016-10-09,"NOAA",0,0,NA
"2940","US1CASB0011",2016-10-09,"NOAA",0,0,NA
"2941","US1CASB0001",2016-10-10,"NOAA",0,0,NA
"2942","US1CASB0011",2016-10-10,"NOAA",0,0,NA
"2943","US1CASB0001",2016-10-11,"NOAA",0,0,NA
"2944","US1CASB0011",2016-10-11,"NOAA",0,0,NA
"2945","US1CASB0001",2016-10-12,"NOAA",0,0,NA
"2946","US1CASB0011",2016-10-12,"NOAA",0,0,NA
"2947","US1CASB0001",2016-10-13,"NOAA",0,0,NA
"2948","US1CASB0011",2016-10-13,"NOAA",0,0,NA
"2949","US1CASB0001",2016-10-14,"NOAA",0,0,NA
"2950","US1CASB0011",2016-10-14,"NOAA",0,0,NA
"2951","US1CASB0001",2016-10-15,"NOAA",0,0,NA
"2952","US1CASB0011",2016-10-15,"NOAA",0,0,NA
"2953","US1CASB0001",2016-10-16,"NOAA",0,0,NA
"2954","US1CASB0011",2016-10-16,"NOAA",0,0,NA
"2955","US1CASB0001",2016-10-17,"NOAA",89,NA,NA
"2956","US1CASB0011",2016-10-17,"NOAA",0,0,NA
"2957","US1CASB0001",2016-10-18,"NOAA",0,0,NA
"2958","US1CASB0011",2016-10-18,"NOAA",0,0,NA
"2959","US1CASB0001",2016-10-19,"NOAA",0,0,NA
"2960","US1CASB0011",2016-10-19,"NOAA",0,0,NA
"2961","US1CASB0001",2016-10-20,"NOAA",0,0,NA
"2962","US1CASB0011",2016-10-20,"NOAA",0,0,NA
"2963","US1CASB0001",2016-10-21,"NOAA",0,0,NA
"2964","US1CASB0011",2016-10-21,"NOAA",0,0,NA
"2965","US1CASB0001",2016-10-22,"NOAA",0,0,NA
"2966","US1CASB0011",2016-10-22,"NOAA",0,0,NA
"2967","US1CASB0001",2016-10-23,"NOAA",0,0,NA
"2968","US1CASB0011",2016-10-23,"NOAA",0,0,NA
"2969","US1CASB0001",2016-10-24,"NOAA",0,0,NA
"2970","US1CASB0011",2016-10-24,"NOAA",0,0,NA
"2971","US1CASB0001",2016-10-25,"NOAA",0,0,NA
"2972","US1CASB0011",2016-10-25,"NOAA",0,NA,NA
"2973","US1CASB0001",2016-10-26,"NOAA",0,NA,NA
"2974","US1CASB0011",2016-10-26,"NOAA",0,NA,NA
"2975","US1CASB0001",2016-10-27,"NOAA",0,NA,NA
"2976","US1CASB0011",2016-10-27,"NOAA",0,NA,NA
"2977","US1CASB0001",2016-10-28,"NOAA",91,NA,NA
"2978","US1CASB0011",2016-10-28,"NOAA",86,NA,NA
"2979","US1CASB0001",2016-10-29,"NOAA",0,NA,NA
"2980","US1CASB0011",2016-10-29,"NOAA",0,NA,NA
"2981","US1CASB0001",2016-10-30,"NOAA",5,NA,NA
"2982","US1CASB0011",2016-10-30,"NOAA",5,NA,NA
"2983","US1CASB0001",2016-10-31,"NOAA",46,NA,NA
"2984","US1CASB0011",2016-10-31,"NOAA",64,NA,NA
"2985","US1CASB0001",2016-11-01,"NOAA",0,0,NA
"2986","US1CASB0011",2016-11-01,"NOAA",0,0,NA
"2987","US1CASB0001",2016-11-02,"NOAA",0,0,NA
"2988","US1CASB0011",2016-11-02,"NOAA",0,0,NA
"2989","US1CASB0001",2016-11-03,"NOAA",0,0,NA
"2990","US1CASB0011",2016-11-03,"NOAA",0,0,NA
"2991","US1CASB0001",2016-11-04,"NOAA",0,0,NA
"2992","US1CASB0011",2016-11-04,"NOAA",0,0,NA
"2993","US1CASB0001",2016-11-05,"NOAA",0,0,NA
"2994","US1CASB0011",2016-11-05,"NOAA",0,0,NA
"2995","US1CASB0001",2016-11-06,"NOAA",0,0,NA
"2996","US1CASB0011",2016-11-06,"NOAA",0,0,NA
"2997","US1CASB0001",2016-11-07,"NOAA",0,0,NA
"2998","US1CASB0011",2016-11-07,"NOAA",0,0,NA
"2999","US1CASB0001",2016-11-08,"NOAA",0,0,NA
"3000","US1CASB0011",2016-11-08,"NOAA",0,0,NA
"3001","US1CASB0001",2016-11-09,"NOAA",0,0,NA
"3002","US1CASB0011",2016-11-09,"NOAA",0,0,NA
"3003","US1CASB0001",2016-11-10,"NOAA",0,0,NA
"3004","US1CASB0011",2016-11-10,"NOAA",0,0,NA
"3005","US1CASB0001",2016-11-11,"NOAA",0,0,NA
