monthseq,month,flodfreqcl,floddurcl,pondfreqcl,ponddurcl,ponddep.l,ponddep.r,ponddep.h,dlyavgprecip.l,dlyavgprecip.r,dlyavgprecip.h,dlyavgpotet.l,dlyavgpotet.r,dlyavgpotet.h,cokey,comonthkey
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225474
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225475
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225476
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225477
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225478
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225479
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225480
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225481
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225482
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225483
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225484
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897058,156225485
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225462
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225463
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225464
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225465
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225466
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225467
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225468
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225469
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225470
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225471
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225472
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897057,156225473
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225450
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225451
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225452
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225453
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225454
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225455
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225456
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225457
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225458
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225459
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225460
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897056,156225461
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225438
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225439
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225440
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225441
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225442
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225443
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225444
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225445
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225446
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225447
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225448
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897055,156225449
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225426
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225427
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225428
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225429
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225430
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225431
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225432
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225433
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225434
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225435
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225436
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897054,156225437
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225414
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225415
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225416
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225417
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225418
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225419
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225420
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225421
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225422
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225423
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225424
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897053,156225425
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225402
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225403
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225404
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225405
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225406
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225407
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225408
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225409
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225410
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225411
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225412
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897052,156225413
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225390
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225391
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225392
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225393
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225394
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225395
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225396
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225397
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225398
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225399
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225400
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897051,156225401
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225378
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225379
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225380
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225381
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225382
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225383
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225384
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225385
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225386
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225387
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225388
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897050,156225389
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225294
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225295
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225296
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225297
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225298
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225299
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225300
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225301
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225302
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225303
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225304
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897043,156225305
4,April,Frequent,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225282
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225283
12,December,Frequent,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225284
2,February,Frequent,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225285
1,January,Frequent,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225286
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225287
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225288
3,March,Frequent,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225289
5,May,Frequent,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225290
11,November,Frequent,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225291
10,October,Frequent,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225292
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897042,156225293
4,April,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897041,156225270
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897041,156225271
12,December,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897041,156225272
2,February,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897041,156225273
1,January,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897041,156225274
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897041,156225275
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897041,156225276
3,March,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897041,156225277
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897041,156225278
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897041,156225279
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897041,156225280
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897041,156225281
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897040,156225258
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897040,156225259
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897040,156225260
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897040,156225261
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897040,156225262
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897040,156225263
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897040,156225264
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897040,156225265
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897040,156225266
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897040,156225267
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897040,156225268
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897040,156225269
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897039,156225246
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897039,156225247
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897039,156225248
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897039,156225249
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897039,156225250
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897039,156225251
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897039,156225252
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897039,156225253
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897039,156225254
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897039,156225255
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897039,156225256
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897039,156225257
4,April,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897038,156225234
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897038,156225235
12,December,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897038,156225236
2,February,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897038,156225237
1,January,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897038,156225238
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897038,156225239
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897038,156225240
3,March,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897038,156225241
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897038,156225242
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897038,156225243
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897038,156225244
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897038,156225245
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897037,156225222
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897037,156225223
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897037,156225224
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897037,156225225
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897037,156225226
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897037,156225227
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897037,156225228
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897037,156225229
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897037,156225230
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897037,156225231
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897037,156225232
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897037,156225233
4,April,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897036,156225210
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897036,156225211
12,December,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897036,156225212
2,February,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897036,156225213
1,January,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897036,156225214
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897036,156225215
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897036,156225216
3,March,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897036,156225217
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897036,156225218
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897036,156225219
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897036,156225220
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897036,156225221
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225174
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225175
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225176
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225177
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225178
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225179
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225180
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225181
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225182
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225183
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225184
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897033,156225185
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225162
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225163
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225164
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225165
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225166
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225167
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225168
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225169
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225170
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225171
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225172
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897032,156225173
4,April,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897028,156225114
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897028,156225115
12,December,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897028,156225116
2,February,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897028,156225117
1,January,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897028,156225118
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897028,156225119
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897028,156225120
3,March,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897028,156225121
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897028,156225122
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897028,156225123
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897028,156225124
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897028,156225125
4,April,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897027,156225102
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897027,156225103
12,December,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897027,156225104
2,February,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897027,156225105
1,January,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897027,156225106
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897027,156225107
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897027,156225108
3,March,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897027,156225109
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897027,156225110
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897027,156225111
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897027,156225112
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897027,156225113
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897026,156225090
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897026,156225091
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897026,156225092
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897026,156225093
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897026,156225094
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897026,156225095
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897026,156225096
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897026,156225097
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897026,156225098
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897026,156225099
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897026,156225100
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897026,156225101
4,April,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225078
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225079
12,December,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225080
2,February,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225081
1,January,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225082
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225083
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225084
3,March,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225085
5,May,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225086
11,November,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225087
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225088
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897025,156225089
4,April,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897024,156225066
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897024,156225067
12,December,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897024,156225068
2,February,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897024,156225069
1,January,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897024,156225070
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897024,156225071
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897024,156225072
3,March,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897024,156225073
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897024,156225074
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897024,156225075
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897024,156225076
